symbol,ts_ms,ts_utc,sum_open_interest,sum_open_interest_value
HOMEUSDT,,2026-05-30T14:00:00+00:00,431641419.00000000,11752529.68506507
HOMEUSDT,,2026-05-30T15:00:00+00:00,431836873.00000000,11701051.91080800
HOMEUSDT,,2026-05-30T16:00:00+00:00,432700811.00000000,12132394.19143436
HOMEUSDT,,2026-05-30T17:00:00+00:00,429828113.00000000,11887326.29312800
HOMEUSDT,,2026-05-30T18:00:00+00:00,429428366.00000000,12045336.83779020
HOMEUSDT,,2026-05-30T19:00:00+00:00,428506037.00000000,11948890.84174500
HOMEUSDT,,2026-05-30T20:00:00+00:00,428382279.00000000,11961709.80887142
HOMEUSDT,,2026-05-30T21:00:00+00:00,428101633.00000000,11911927.93822500
HOMEUSDT,,2026-05-30T22:00:00+00:00,427779538.00000000,11929060.19666800
HOMEUSDT,,2026-05-30T23:00:00+00:00,428192721.00000000,11960279.08297200
HOMEUSDT,,2026-05-31T00:00:00+00:00,428434853.00000000,12000460.23253000
HOMEUSDT,,2026-05-31T01:00:00+00:00,428458158.00000000,12158969.84473194
HOMEUSDT,,2026-05-31T02:00:00+00:00,429495589.00000000,12361454.28055337
HOMEUSDT,,2026-05-31T03:00:00+00:00,429446689.00000000,12241807.31663400
HOMEUSDT,,2026-05-31T04:00:00+00:00,430163592.00000000,12438180.26268000
HOMEUSDT,,2026-05-31T05:00:00+00:00,428783027.00000000,12447142.49078300
HOMEUSDT,,2026-05-31T06:00:00+00:00,427872501.00000000,12305185.25625900
HOMEUSDT,,2026-05-31T07:00:00+00:00,427397145.00000000,12447514.45098000
HOMEUSDT,,2026-05-31T08:00:00+00:00,478684116.00000000,15574466.39817600
HOMEUSDT,,2026-05-31T09:00:00+00:00,469489908.00000000,14963112.85786800
HOMEUSDT,,2026-05-31T10:00:00+00:00,468641122.00000000,14970740.64229000
HOMEUSDT,,2026-05-31T11:00:00+00:00,469365624.00000000,15121082.94278400
HOMEUSDT,,2026-05-31T12:00:00+00:00,457462691.00000000,14498365.06586300
HOMEUSDT,,2026-05-31T13:00:00+00:00,459008592.00000000,14711661.43176240
HOMEUSDT,,2026-05-31T14:00:00+00:00,470573174.00000000,15883783.38397688
HOMEUSDT,,2026-05-31T15:00:00+00:00,474533411.00000000,15964015.74615650
HOMEUSDT,,2026-05-31T16:00:00+00:00,466353799.00000000,15460729.03181564
HOMEUSDT,,2026-05-31T17:00:00+00:00,473832167.00000000,16363874.43881339
HOMEUSDT,,2026-05-31T18:00:00+00:00,480304402.00000000,16996051.56917200
HOMEUSDT,,2026-05-31T19:00:00+00:00,484946467.00000000,17648656.77353100
